# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -7139 5 40630 78 12593722 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF32-H.d8fe0443a041.bcmap
DUPTYPE_FIRST_OCCURRENCE 6925 4 40951 78 12461678 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Japan1-UCS2.35f4e7f02523.bcmap
DUPTYPE_WITHIN_SAME_TREE -6925 5 40951 78 12589814 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Japan1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6925 5 40951 78 12593628 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Japan1-UCS2.35f4e7f02523.bcmap
DUPTYPE_WITHIN_SAME_TREE -6925 4 40951 78 12453371 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Japan1-UCS2.bcmap
DUPTYPE_FIRST_OCCURRENCE 1133 1 41051 78 12463898 5 /openedx/staticfiles/js/lms-module-descriptors.efa161295fb1.js
DUPTYPE_WITHIN_SAME_TREE -1133 1 41051 78 12460639 5 /openedx/staticfiles/js/lms-module-descriptors.js
DUPTYPE_FIRST_OCCURRENCE 6895 4 41193 78 12461666 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-UCS2.6a32d36d3701.bcmap
DUPTYPE_WITHIN_SAME_TREE -6895 4 41193 78 12453359 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6895 5 41193 78 12589802 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6895 5 41193 78 12593616 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-UCS2.6a32d36d3701.bcmap
DUPTYPE_FIRST_OCCURRENCE 4105 3 41567 78 12462285 5 /openedx/staticfiles/common/templates/discussion/templates.74b57fd207ac.underscore
DUPTYPE_WITHIN_SAME_TREE -4105 3 41567 78 12453579 5 /openedx/staticfiles/common/templates/discussion/templates.underscore
DUPTYPE_WITHIN_SAME_TREE -4105 4 41567 78 12590022 5 /openedx/staticfiles/studio/common/templates/discussion/templates.underscore
DUPTYPE_WITHIN_SAME_TREE -4105 4 41567 78 12594051 5 /openedx/staticfiles/studio/common/templates/discussion/templates.74b57fd207ac.underscore
DUPTYPE_FIRST_OCCURRENCE 4297 3 41665 78 12462248 5 /openedx/staticfiles/images/capa/vsepr/AX4E0-3D-balls.6130a972c8f3.png
DUPTYPE_WITHIN_SAME_TREE -4297 3 41665 78 12453210 5 /openedx/staticfiles/images/capa/vsepr/AX4E0-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4297 4 41665 78 12589653 5 /openedx/staticfiles/studio/images/capa/vsepr/AX4E0-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4297 4 41665 78 12594014 5 /openedx/staticfiles/studio/images/capa/vsepr/AX4E0-3D-balls.6130a972c8f3.png
DUPTYPE_FIRST_OCCURRENCE 7131 4 41695 78 12461723 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF8-H.48bfd0033258.bcmap
DUPTYPE_WITHIN_SAME_TREE -7131 4 41695 78 12453416 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7131 5 41695 78 12589859 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7131 5 41695 78 12593673 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF8-H.48bfd0033258.bcmap
DUPTYPE_FIRST_OCCURRENCE 7143 4 41779 78 12453476 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7143 5 41779 78 12593733 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-H.ce0f823592f5.bcmap
DUPTYPE_WITHIN_SAME_TREE -7143 4 41779 78 12461783 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-H.ce0f823592f5.bcmap
DUPTYPE_WITHIN_SAME_TREE -7143 5 41779 78 12589919 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 5033 3 41784 78 12462138 5 /openedx/staticfiles/js/vendor/flot/excanvas.5c015eb45975.js
DUPTYPE_WITHIN_SAME_TREE -5033 4 41784 78 12589127 5 /openedx/staticfiles/studio/js/vendor/flot/excanvas.js
DUPTYPE_WITHIN_SAME_TREE -5033 3 41784 78 12452684 5 /openedx/staticfiles/js/vendor/flot/excanvas.js
DUPTYPE_WITHIN_SAME_TREE -5033 4 41784 78 12593904 5 /openedx/staticfiles/studio/js/vendor/flot/excanvas.5c015eb45975.js
DUPTYPE_FIRST_OCCURRENCE 4321 3 42098 78 12462260 5 /openedx/staticfiles/images/capa/vsepr/Linear-stick.31e2d9598a87.png
DUPTYPE_WITHIN_SAME_TREE -4321 4 42098 78 12594026 5 /openedx/staticfiles/studio/images/capa/vsepr/Linear-stick.31e2d9598a87.png
DUPTYPE_WITHIN_SAME_TREE -4321 3 42098 78 12453222 5 /openedx/staticfiles/images/capa/vsepr/Linear-stick.png
DUPTYPE_WITHIN_SAME_TREE -4321 4 42098 78 12589665 5 /openedx/staticfiles/studio/images/capa/vsepr/Linear-stick.png
DUPTYPE_FIRST_OCCURRENCE 7715 4 42564 78 12592333 5 /openedx/staticfiles/js/bower/sinon/test/call-test.1820f7ea8191.js
DUPTYPE_WITHIN_SAME_TREE -7715 9 42564 78 12715661 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/call-test.js
DUPTYPE_WITHIN_SAME_TREE -7715 5 42564 78 12714977 5 /openedx/staticfiles/studio/js/bower/sinon/test/call-test.js
DUPTYPE_WITHIN_SAME_TREE -7715 9 42564 78 12720145 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/call-test.1820f7ea8191.js
DUPTYPE_WITHIN_SAME_TREE -7715 5 42564 78 12721099 5 /openedx/staticfiles/studio/js/bower/sinon/test/call-test.1820f7ea8191.js
DUPTYPE_WITHIN_SAME_TREE -7715 8 42564 78 12591035 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/call-test.1820f7ea8191.js
DUPTYPE_WITHIN_SAME_TREE -7715 4 42564 78 12587478 5 /openedx/staticfiles/js/bower/sinon/test/call-test.js
DUPTYPE_WITHIN_SAME_TREE -7715 8 42564 78 12588462 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/call-test.js
DUPTYPE_FIRST_OCCURRENCE 4343 3 43145 78 12462238 5 /openedx/staticfiles/images/capa/vsepr/Tetrahedral-3D-balls.d7f3f6005561.png
DUPTYPE_WITHIN_SAME_TREE -4343 4 43145 78 12589643 5 /openedx/staticfiles/studio/images/capa/vsepr/Tetrahedral-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4343 3 43145 78 12453200 5 /openedx/staticfiles/images/capa/vsepr/Tetrahedral-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4343 4 43145 78 12594004 5 /openedx/staticfiles/studio/images/capa/vsepr/Tetrahedral-3D-balls.d7f3f6005561.png
DUPTYPE_FIRST_OCCURRENCE 6697 3 43215 78 12462357 5 /openedx/staticfiles/xmodule/descriptors/js/001-f497395d577496a5c0e623cd3e9678a9.f497395d5774.js
DUPTYPE_WITHIN_SAME_TREE -6697 4 43215 78 12594123 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-f497395d577496a5c0e623cd3e9678a9.f497395d5774.js
DUPTYPE_WITHIN_SAME_TREE -6697 3 43215 78 12453856 5 /openedx/staticfiles/xmodule/descriptors/js/001-f497395d577496a5c0e623cd3e9678a9.js
DUPTYPE_WITHIN_SAME_TREE -6697 4 43215 78 12590299 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-f497395d577496a5c0e623cd3e9678a9.js
DUPTYPE_FIRST_OCCURRENCE 7099 4 43366 78 12453438 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UCS2-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7099 4 43366 78 12461745 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UCS2-H.f19fb20d2b1c.bcmap
DUPTYPE_WITHIN_SAME_TREE -7099 5 43366 78 12593695 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UCS2-H.f19fb20d2b1c.bcmap
DUPTYPE_WITHIN_SAME_TREE -7099 5 43366 78 12589881 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UCS2-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 4081 3 43761 78 12462312 5 /openedx/staticfiles/common/js/vendor/underscore.string.09290e54cc04.js
DUPTYPE_WITHIN_SAME_TREE -4081 4 43761 78 12590111 5 /openedx/staticfiles/studio/common/js/vendor/underscore.string.js
DUPTYPE_WITHIN_SAME_TREE -4081 3 43761 78 12453668 5 /openedx/staticfiles/common/js/vendor/underscore.string.js
DUPTYPE_WITHIN_SAME_TREE -4081 4 43761 78 12594078 5 /openedx/staticfiles/studio/common/js/vendor/underscore.string.09290e54cc04.js
DUPTYPE_FIRST_OCCURRENCE 7103 4 44086 78 12461708 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF16-H.197ead1238cf.bcmap
DUPTYPE_WITHIN_SAME_TREE -7103 4 44086 78 12453401 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF16-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7103 5 44086 78 12589844 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF16-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7103 5 44086 78 12593658 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF16-H.197ead1238cf.bcmap
DUPTYPE_FIRST_OCCURRENCE 7647 4 44088 78 12592305 5 /openedx/staticfiles/js/bower/URIjs/src/URI.min.d8f2f1901534.js
DUPTYPE_WITHIN_SAME_TREE -7647 8 44088 78 12591007 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.min.d8f2f1901534.js
DUPTYPE_WITHIN_SAME_TREE -7647 5 44088 78 12721071 5 /openedx/staticfiles/studio/js/bower/URIjs/src/URI.min.d8f2f1901534.js
DUPTYPE_WITHIN_SAME_TREE -7647 9 44088 78 12715592 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7647 4 44088 78 12587409 5 /openedx/staticfiles/js/bower/URIjs/src/URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7647 5 44088 78 12714908 5 /openedx/staticfiles/studio/js/bower/URIjs/src/URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7647 8 44088 78 12588393 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7647 9 44088 78 12720117 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.min.d8f2f1901534.js
DUPTYPE_FIRST_OCCURRENCE 317 1 44198 78 12463889 5 /openedx/staticfiles/css/lms-style-course-vendor.730dda42e3c1.css
DUPTYPE_WITHIN_SAME_TREE -317 2 44198 78 12463518 5 /openedx/staticfiles/theme-lilac1/css/lms-style-course-vendor.730dda42e3c1.css
DUPTYPE_FIRST_OCCURRENCE 2395 2 44432 78 12592751 5 /openedx/staticfiles/rest_framework/fonts/fontawesome-webfont.3293616ec0c6.woff
DUPTYPE_WITHIN_SAME_TREE -2395 2 44432 78 12586709 5 /openedx/staticfiles/rest_framework/fonts/fontawesome-webfont.woff
DUPTYPE_FIRST_OCCURRENCE 1853 2 44442 78 12463390 5 /openedx/staticfiles/images/learner_analytics_dashboard/streak-768x517.f5374873bca1.jpg
DUPTYPE_WITHIN_SAME_TREE -1853 2 44442 78 12455380 5 /openedx/staticfiles/images/learner_analytics_dashboard/streak-768x517.jpg
DUPTYPE_FIRST_OCCURRENCE 1715 2 44676 78 12462901 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.557ad65e492b.ttf
DUPTYPE_WITHIN_SAME_TREE -1715 3 44676 78 12594292 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.557ad65e492b.ttf
DUPTYPE_WITHIN_SAME_TREE -1715 3 44676 78 12462729 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.557ad65e492b.ttf
DUPTYPE_WITHIN_SAME_TREE -1715 3 44676 78 12589551 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1715 2 44676 78 12453108 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1715 3 44676 78 12455451 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.ttf
DUPTYPE_FIRST_OCCURRENCE 4069 3 44683 78 12462305 5 /openedx/staticfiles/common/js/vendor/picturefill.1d4a46c343cb.js
DUPTYPE_WITHIN_SAME_TREE -4069 3 44683 78 12453661 5 /openedx/staticfiles/common/js/vendor/picturefill.js
DUPTYPE_WITHIN_SAME_TREE -4069 4 44683 78 12594071 5 /openedx/staticfiles/studio/common/js/vendor/picturefill.1d4a46c343cb.js
DUPTYPE_WITHIN_SAME_TREE -4069 4 44683 78 12590104 5 /openedx/staticfiles/studio/common/js/vendor/picturefill.js
DUPTYPE_FIRST_OCCURRENCE 4647 3 44994 78 12462522 5 /openedx/staticfiles/js/edxnotes/views/page_factory.35bc8382585c.js
DUPTYPE_WITHIN_SAME_TREE -4647 3 44994 78 12454904 5 /openedx/staticfiles/js/edxnotes/views/page_factory.js
DUPTYPE_FIRST_OCCURRENCE 5853 3 45112 78 12721437 5 /openedx/staticfiles/studio/js/factories/group_configurations.022cead456d4.js
DUPTYPE_WITHIN_SAME_TREE -5853 3 45112 78 12714168 5 /openedx/staticfiles/studio/js/factories/group_configurations.js
DUPTYPE_FIRST_OCCURRENCE 1727 2 45328 78 12462909 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Regular-webfont.4c7e867ae422.ttf
DUPTYPE_WITHIN_SAME_TREE -1727 3 45328 78 12462737 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Regular-webfont.4c7e867ae422.ttf
DUPTYPE_WITHIN_SAME_TREE -1727 3 45328 78 12589559 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Regular-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1727 2 45328 78 12453116 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Regular-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1727 3 45328 78 12594300 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Regular-webfont.4c7e867ae422.ttf
DUPTYPE_WITHIN_SAME_TREE -1727 3 45328 78 12455459 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Regular-webfont.ttf
DUPTYPE_FIRST_OCCURRENCE 2405 2 45404 78 12592752 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.e18bbf611f2a.ttf
DUPTYPE_WITHIN_SAME_TREE -2405 2 45404 78 12586710 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.ttf
DUPTYPE_FIRST_OCCURRENCE 1735 2 45456 78 12462916 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Semibold-webfont.f75c4b742376.ttf
DUPTYPE_WITHIN_SAME_TREE -1735 3 45456 78 12455466 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Semibold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1735 2 45456 78 12453123 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Semibold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1735 3 45456 78 12589566 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Semibold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1735 3 45456 78 12594307 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Semibold-webfont.f75c4b742376.ttf
DUPTYPE_WITHIN_SAME_TREE -1735 3 45456 78 12462744 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Semibold-webfont.f75c4b742376.ttf
DUPTYPE_FIRST_OCCURRENCE 4142 3 45502 78 12453316 5 /openedx/staticfiles/css/vendor/pdfjs/viewer.css
DUPTYPE_WITHIN_SAME_TREE -4142 4 45502 78 12589759 5 /openedx/staticfiles/studio/css/vendor/pdfjs/viewer.css
DUPTYPE_FIRST_OCCURRENCE 4341 3 45726 78 12462252 5 /openedx/staticfiles/images/capa/vsepr/T-shaped-3D-balls.2eff3069a0c1.png
DUPTYPE_WITHIN_SAME_TREE -4341 3 45726 78 12453214 5 /openedx/staticfiles/images/capa/vsepr/T-shaped-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4341 4 45726 78 12589657 5 /openedx/staticfiles/studio/images/capa/vsepr/T-shaped-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4341 4 45726 78 12594018 5 /openedx/staticfiles/studio/images/capa/vsepr/T-shaped-3D-balls.2eff3069a0c1.png
DUPTYPE_FIRST_OCCURRENCE 7107 4 45738 78 12461673 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF32-H.7e80b8251c61.bcmap
DUPTYPE_WITHIN_SAME_TREE -7107 5 45738 78 12593623 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF32-H.7e80b8251c61.bcmap
DUPTYPE_WITHIN_SAME_TREE -7107 4 45738 78 12453366 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF32-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7107 5 45738 78 12589809 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF32-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 3953 3 45900 78 12462725 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.39d27e13dce3.woff2
DUPTYPE_WITHIN_SAME_TREE -3953 3 45900 78 12455447 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.woff2
DUPTYPE_FIRST_OCCURRENCE 4347 3 45910 78 12462271 5 /openedx/staticfiles/images/capa/vsepr/Trigonal-3D-balls.b872f1bba045.png
DUPTYPE_WITHIN_SAME_TREE -4347 4 45910 78 12589676 5 /openedx/staticfiles/studio/images/capa/vsepr/Trigonal-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4347 3 45910 78 12453233 5 /openedx/staticfiles/images/capa/vsepr/Trigonal-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4347 4 45910 78 12594037 5 /openedx/staticfiles/studio/images/capa/vsepr/Trigonal-3D-balls.b872f1bba045.png
DUPTYPE_FIRST_OCCURRENCE 9035 4 46285 78 12721191 5 /openedx/staticfiles/studio/js/views/modals/course_outline_modals.0257e5ccf368.js
DUPTYPE_WITHIN_SAME_TREE -9035 4 46285 78 12714130 5 /openedx/staticfiles/studio/js/views/modals/course_outline_modals.js
DUPTYPE_FIRST_OCCURRENCE 4311 3 46381 78 12462264 5 /openedx/staticfiles/images/capa/vsepr/AX7E0-3D-balls.6f30b83f2920.png
DUPTYPE_WITHIN_SAME_TREE -4311 4 46381 78 12589669 5 /openedx/staticfiles/studio/images/capa/vsepr/AX7E0-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4311 3 46381 78 12453226 5 /openedx/staticfiles/images/capa/vsepr/AX7E0-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4311 4 46381 78 12594030 5 /openedx/staticfiles/studio/images/capa/vsepr/AX7E0-3D-balls.6f30b83f2920.png
DUPTYPE_FIRST_OCCURRENCE 3935 3 46676 78 12462738 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Bold-webfont.3326e4d74d39.woff2
DUPTYPE_WITHIN_SAME_TREE -3935 3 46676 78 12455460 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Bold-webfont.woff2
DUPTYPE_FIRST_OCCURRENCE 1699 2 46824 78 12462904 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Bold-webfont.ad0eb070a07f.ttf
DUPTYPE_WITHIN_SAME_TREE -1699 3 46824 78 12594295 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Bold-webfont.ad0eb070a07f.ttf
DUPTYPE_WITHIN_SAME_TREE -1699 3 46824 78 12589554 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Bold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1699 2 46824 78 12453111 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Bold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1699 3 46824 78 12455454 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Bold-webfont.ttf
DUPTYPE_WITHIN_SAME_TREE -1699 3 46824 78 12462732 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Bold-webfont.ad0eb070a07f.ttf
DUPTYPE_FIRST_OCCURRENCE 7111 4 46837 78 12453361 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7111 5 46837 78 12593618 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF8-H.efe5b01ff58a.bcmap
DUPTYPE_WITHIN_SAME_TREE -7111 5 46837 78 12589804 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniGB-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7111 4 46837 78 12461668 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniGB-UTF8-H.efe5b01ff58a.bcmap
DUPTYPE_FIRST_OCCURRENCE 3966 3 47016 78 12462734 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Regular-webfont.55835483c304.woff2
DUPTYPE_WITHIN_SAME_TREE -3966 3 47016 78 12455456 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Regular-webfont.woff2
DUPTYPE_FIRST_OCCURRENCE 4307 3 47023 78 12462241 5 /openedx/staticfiles/images/capa/vsepr/AX6E0-3D-balls.d61f28a1eff2.png
DUPTYPE_WITHIN_SAME_TREE -4307 3 47023 78 12453203 5 /openedx/staticfiles/images/capa/vsepr/AX6E0-3D-balls.png
DUPTYPE_WITHIN_SAME_TREE -4307 4 47023 78 12594007 5 /openedx/staticfiles/studio/images/capa/vsepr/AX6E0-3D-balls.d61f28a1eff2.png
DUPTYPE_WITHIN_SAME_TREE -4307 4 47023 78 12589646 5 /openedx/staticfiles/studio/images/capa/vsepr/AX6E0-3D-balls.png
DUPTYPE_FIRST_OCCURRENCE 2453 2 47250 78 12463490 5 /openedx/staticfiles/studio-frontend/dist/courseHealthCheck.min.4cab25ea1046.css
DUPTYPE_WITHIN_SAME_TREE -2453 4 47250 78 12594102 5 /openedx/staticfiles/studio/common/css/vendor/courseHealthCheck.min.4cab25ea1046.css
DUPTYPE_WITHIN_SAME_TREE -2453 3 47250 78 12462336 5 /openedx/staticfiles/common/css/vendor/courseHealthCheck.min.4cab25ea1046.css
DUPTYPE_WITHIN_SAME_TREE -2453 2 47250 78 12455809 5 /openedx/staticfiles/studio-frontend/dist/courseHealthCheck.min.css
DUPTYPE_WITHIN_SAME_TREE -2453 3 47250 78 12453694 5 /openedx/staticfiles/common/css/vendor/courseHealthCheck.min.css
DUPTYPE_WITHIN_SAME_TREE -2453 4 47250 78 12590137 5 /openedx/staticfiles/studio/common/css/vendor/courseHealthCheck.min.css
DUPTYPE_FIRST_OCCURRENCE 2037 2 47307 78 12463350 5 /openedx/staticfiles/js/instructor_dashboard/membership.bdd0c5c49ea3.js
DUPTYPE_WITHIN_SAME_TREE -2037 2 47307 78 12455286 5 /openedx/staticfiles/js/instructor_dashboard/membership.js
DUPTYPE_FIRST_OCCURRENCE 315 1 47361 78 12463850 5 /openedx/staticfiles/css/lms-mobile.75e920b6c91b.css
DUPTYPE_WITHIN_SAME_TREE -315 1 47361 78 12455419 5 /openedx/staticfiles/css/lms-mobile.css
DUPTYPE_WITHIN_SAME_TREE -315 2 47361 78 12460625 5 /openedx/staticfiles/theme-lilac1/css/lms-mobile.css
DUPTYPE_WITHIN_SAME_TREE -315 2 47361 78 12463528 5 /openedx/staticfiles/theme-lilac1/css/lms-mobile.75e920b6c91b.css
DUPTYPE_FIRST_OCCURRENCE 313 1 47388 78 12463856 5 /openedx/staticfiles/css/lms-mobile-rtl.707e2b9b9ff6.css
DUPTYPE_WITHIN_SAME_TREE -313 2 47388 78 12460626 5 /openedx/staticfiles/theme-lilac1/css/lms-mobile-rtl.css
DUPTYPE_WITHIN_SAME_TREE -313 1 47388 78 12455425 5 /openedx/staticfiles/css/lms-mobile-rtl.css
DUPTYPE_WITHIN_SAME_TREE -313 2 47388 78 12463529 5 /openedx/staticfiles/theme-lilac1/css/lms-mobile-rtl.707e2b9b9ff6.css
DUPTYPE_FIRST_OCCURRENCE 5373 3 47632 78 12592618 5 /openedx/staticfiles/proctoring/js/vendor/underscore.fa02f80b0c38.js
DUPTYPE_WITHIN_SAME_TREE -5373 3 47632 78 12587671 5 /openedx/staticfiles/proctoring/js/vendor/underscore.js
DUPTYPE_WITHIN_SAME_TREE -5373 6 47632 78 12461007 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/underscore.fa02f80b0c38.js
DUPTYPE_WITHIN_SAME_TREE -5373 4 47632 78 12715180 5 /openedx/staticfiles/studio/proctoring/js/vendor/underscore.js
DUPTYPE_WITHIN_SAME_TREE -5373 6 47632 78 12455551 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/underscore.js
DUPTYPE_WITHIN_SAME_TREE -5373 4 47632 78 12721343 5 /openedx/staticfiles/studio/proctoring/js/vendor/underscore.fa02f80b0c38.js
DUPTYPE_FIRST_OCCURRENCE 4255 3 47744 78 12462796 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/prop-types.85947944e396.js
DUPTYPE_WITHIN_SAME_TREE -4255 5 47744 78 12461495 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/prop-types.85947944e396.js
DUPTYPE_WITHIN_SAME_TREE -4255 5 47744 78 12455855 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/prop-types.js
DUPTYPE_WITHIN_SAME_TREE -4255 3 47744 78 12456181 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/prop-types.js
DUPTYPE_FIRST_OCCURRENCE 7507 4 47781 78 12592254 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_variables.d1c264fc584d.scss
DUPTYPE_WITHIN_SAME_TREE -7507 4 47781 78 12586091 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_variables.scss
